2025-08-08 09:17:08 | INFO | data_collector.py:35 : 
************************************************************************************************************************
2025-08-08 09:17:08 | INFO | data_collector.py:36 : 开始采集：tb_商家工作台_交易_已卖出宝贝_宝贝报表明细_202504
2025-08-08 09:17:08 | INFO | data_collector.py:37 : 接收到的命令行参数: ['C:\\Users\\admin\\Desktop\\yiyuan_spider\\淘系_商家工作台\\商家工作台_交易_已卖出宝贝_宝贝报表明细1.py']
2025-08-08 09:17:08 | INFO | data_collector.py:68 : 采集日期列表['2025-08-07', '2025-08-06', '2025-08-05'],采集店铺['林内官方旗舰店']
2025-08-08 09:17:08 | INFO | MysellerTrade.py:99 : 第1次查看,报表尚未生成完成，等待1分钟后重新检查...
2025-08-08 09:17:24 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000024A5620C370, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\TiaoMaoMySellerApi\\MysellerTrade.py', line 101, code taobao_list_export_order>发起了调用,请求成功（status_code:200）
2025-08-08 09:18:29 | INFO | MysellerTrade.py:99 : 第2次查看,报表尚未生成完成，等待1分钟后重新检查...
2025-08-08 09:18:53 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000024A5620C370, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\TiaoMaoMySellerApi\\MysellerTrade.py', line 101, code taobao_list_export_order>发起了调用,请求成功（status_code:200）
2025-08-08 09:20:03 | INFO | MysellerTrade.py:99 : 第3次查看,报表尚未生成完成，等待1分钟后重新检查...
2025-08-08 09:20:50 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000024A5620C370, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\TiaoMaoMySellerApi\\MysellerTrade.py', line 101, code taobao_list_export_order>发起了调用,请求成功（status_code:200）
2025-08-08 09:20:53 | INFO | MysellerTrade.py:113 : https://trade.taobao.com/trade/itemlist/export_by_tfs.do?f_p=oss%2Ftradeorderexport%2ForderExportData%2F24798096015.ossprivate.xlsx-746f3941f51a9a7c2c3692f0dcf8ce94-items&apply_time=2025-08-08+09%3A17%3A23&start_time=2025-08-05+00%3A00%3A00&end_time=2025-08-08+00%3A00%3A00&order_status=%C8%AB%B2%BF&export_id=24798096015
2025-08-08 09:21:01 | INFO | downloader.py:73 : https://trade.taobao.com/trade/itemlist/export_by_tfs.do?f_p=oss%2Ftradeorderexport%2ForderExportData%2F24798096015.ossprivate.xlsx-746f3941f51a9a7c2c3692f0dcf8ce94-items&apply_time=2025-08-08+09%3A17%3A23&start_time=2025-08-05+00%3A00%3A00&end_time=2025-08-08+00%3A00%3A00&order_status=%C8%AB%B2%BF&export_id=24798096015
2025-08-08 09:21:01 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000024A57D08BE0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 75, code make_request_get>发起了调用,请求成功（status_code:200）
2025-08-08 09:21:29 | ERROR | extra_error.py:35 : 处理请求时发生未知错误: Unsupported format, or corrupt file: Expected BOF record; found b'\r\n<!doct'
2025-08-08 09:21:29 | ERROR | extra_error.py:36 : 错误类型: XLRDError
2025-08-08 09:30:51 | INFO | data_collector.py:35 : 
************************************************************************************************************************
2025-08-08 09:30:51 | INFO | data_collector.py:36 : 开始采集：tb_商家工作台_交易_已卖出宝贝_宝贝报表明细_202504
2025-08-08 09:30:51 | INFO | data_collector.py:37 : 接收到的命令行参数: ['C:\\Users\\admin\\Desktop\\yiyuan_spider\\淘系_商家工作台\\商家工作台_交易_已卖出宝贝_宝贝报表明细1.py']
2025-08-08 09:30:51 | INFO | data_collector.py:68 : 采集日期列表['2025-08-07', '2025-08-06', '2025-08-05'],采集店铺['林内官方旗舰店']
2025-08-08 09:30:51 | INFO | MysellerTrade.py:99 : 第1次查看,报表尚未生成完成，等待1分钟后重新检查...
